PRODUCT_ID,Vendor,,,,,
13779,Others,,,,,
13780,Others,,,,,
13781,Others,,,,,
13782,Others,,,,,
13783,Others,,,,,
13784,Others,,,,,
13785,Others,,,,,
13786,Others,,,,,
13787,Others,,,,,
13788,Others,,,,,
13789,Others,,,,,
13790,Others,,,,,
13791,Others,,,,,
13792,Others,,,,,
13793,Others,,,,,
13794,Others,,,,,
13795,Others,,,,,
13796,Others,,,,,
13797,Others,,,,,
13798,Others,,,,,
13799,Others,,,,,
13800,Others,,,,,
13801,Others,,,,,
13802,Others,,,,,
13803,Others,,,,,
13804,Others,,,,,
13805,Others,,,,,
13806,Others,,,,,
13807,Others,,,,,
13808,Others,,,,,
13809,Others,,,,,
13810,Others,,,,,
13811,Others,,,,,
13812,Others,,,,,
13813,Others,,,,,
13814,Others,,,,,
13815,Others,,,,,
13816,Others,,,,,
13817,Others,,,,,
13818,Others,,,,,
13819,Others,,,,,
13820,Others,,,,,
13821,Others,,,,,
13822,Others,,,,,
13823,Others,,,,,
13824,Others,,,,,
13825,Others,,,,,
13826,Others,,,,,
13827,Others,,,,,
13828,B,,,,,
13829,Others,,,,,
13830,Private Label,,,,,
13831,Others,,,,,
13832,Others,,,,,
13833,Others,,,,,
13834,Others,,,,,
13835,Others,,,,,
13836,Others,,,,,
13837,Others,,,,,
13838,Others,,,,,
13839,Others,,,,,
13840,Others,,,,,
13841,Others,,,,,
13842,Others,,,,,
13843,Others,,,,,
13844,Others,,,,,
13845,Others,,,,,
13846,Others,,,,,
13847,Others,,,,,
13848,Others,,,,,
13849,Others,,,,,
13850,A,,,,,
13851,A,,,,,
13852,A,,,,,
13853,A,,,,,
13854,A,,,,,
13855,A,,,,,
13856,A,,,,,
13857,A,,,,,
13858,A,,,,,
13859,A,,,,,
13860,A,,,,,
13861,A,,,,,
13862,A,,,,,
13863,A,,,,,
13864,A,,,,,
13865,A,,,,,
13866,A,,,,,
13867,A,,,,,
13868,A,,,,,
13869,A,,,,,
13870,A,,,,,
13871,A,,,,,
13872,A,,,,,
13873,A,,,,,
13874,A,,,,,
13875,A,,,,,
13876,A,,,,,
13877,A,,,,,
13878,A,,,,,
13879,A,,,,,
13880,A,,,,,
13881,A,,,,,
13882,A,,,,,
13883,A,,,,,
13884,A,,,,,
13885,A,,,,,
13886,A,,,,,
13887,A,,,,,
13888,A,,,,,
13889,A,,,,,
13890,A,,,,,
13891,A,,,,,
13892,A,,,,,
13893,A,,,,,
13894,A,,,,,
13895,A,,,,,
13896,A,,,,,
13897,A,,,,,
13898,A,,,,,
13899,A,,,,,
13900,A,,,,,
13901,A,,,,,
13902,A,,,,,
13903,A,,,,,
13904,A,,,,,
13905,A,,,,,
13906,A,,,,,
13907,A,,,,,
13908,A,,,,,
13909,A,,,,,
13910,A,,,,,
13911,A,,,,,
13912,A,,,,,
13913,A,,,,,
13914,A,,,,,
13915,A,,,,,
13916,A,,,,,
13917,A,,,,,
13918,A,,,,,
13919,A,,,,,
13920,A,,,,,
13921,A,,,,,
13922,A,,,,,
13923,A,,,,,
13924,A,,,,,
13925,A,,,,,
13926,A,,,,,
13927,A,,,,,
13928,A,,,,,
13929,A,,,,,
13930,A,,,,,
13931,A,,,,,
13932,A,,,,,
13933,A,,,,,
13934,A,,,,,
13935,A,,,,,
13936,A,,,,,
13937,A,,,,,
13938,A,,,,,
13939,A,,,,,
13940,A,,,,,
13941,A,,,,,
13942,A,,,,,
13943,A,,,,,
13944,A,,,,,
13945,A,,,,,
13946,A,,,,,
13947,A,,,,,
13948,A,,,,,
13949,A,,,,,
13950,A,,,,,
13951,A,,,,,
13952,A,,,,,
13953,A,,,,,
13954,A,,,,,
13955,A,,,,,
13956,A,,,,,
13957,A,,,,,
13958,A,,,,,
13959,A,,,,,
13960,A,,,,,
13961,A,,,,,
13962,A,,,,,
13963,A,,,,,
13964,A,,,,,
13965,A,,,,,
13966,A,,,,,
13967,A,,,,,
13968,A,,,,,
13969,A,,,,,
13970,A,,,,,
13971,A,,,,,
13972,A,,,,,
13973,A,,,,,
13974,A,,,,,
13975,A,,,,,
13976,A,,,,,
13977,A,,,,,
13978,A,,,,,
13979,A,,,,,
13980,A,,,,,
13981,A,,,,,
13982,A,,,,,
13983,A,,,,,
13984,A,,,,,
13985,A,,,,,
13986,A,,,,,
13987,A,,,,,
13988,A,,,,,
13989,A,,,,,
13990,A,,,,,
13991,A,,,,,
13992,A,,,,,
13993,A,,,,,
13994,A,,,,,
13995,A,,,,,
13996,A,,,,,
13997,A,,,,,
13998,A,,,,,
13999,A,,,,,
14000,A,,,,,
14001,A,,,,,
14002,A,,,,,
14003,A,,,,,
14004,A,,,,,
14005,A,,,,,
14006,A,,,,,
14007,A,,,,,
14008,A,,,,,
14009,A,,,,,
14010,A,,,,,
14011,A,,,,,
14012,A,,,,,
14013,A,,,,,
14014,A,,,,,
14015,A,,,,,
14016,A,,,,,
14017,A,,,,,
14018,A,,,,,
14019,A,,,,,
14020,A,,,,,
14021,A,,,,,
14022,A,,,,,
14023,A,,,,,
14024,A,,,,,
14025,A,,,,,
14026,A,,,,,
14027,A,,,,,
14028,A,,,,,
14029,A,,,,,
14030,A,,,,,
14031,A,,,,,
14032,A,,,,,
14033,A,,,,,
14034,A,,,,,
14035,A,,,,,
14036,A,,,,,
14037,A,,,,,
14038,A,,,,,
14039,A,,,,,
14040,A,,,,,
14041,A,,,,,
14042,A,,,,,
14043,A,,,,,
14044,A,,,,,
14045,A,,,,,
14046,A,,,,,
14047,A,,,,,
14048,A,,,,,
14049,A,,,,,
14050,A,,,,,
14051,A,,,,,
14052,A,,,,,
14053,A,,,,,
14054,A,,,,,
14055,A,,,,,
14056,A,,,,,
14057,A,,,,,
14058,A,,,,,
14059,A,,,,,
14060,A,,,,,
14061,A,,,,,
14062,A,,,,,
14063,A,,,,,
14064,A,,,,,
14065,A,,,,,
14066,A,,,,,
14067,A,,,,,
14068,A,,,,,
14069,A,,,,,
14070,A,,,,,
14071,A,,,,,
14072,A,,,,,
14073,A,,,,,
14074,A,,,,,
14075,A,,,,,
14076,A,,,,,
14077,A,,,,,
14078,A,,,,,
14079,A,,,,,
14080,A,,,,,
14081,A,,,,,
14082,A,,,,,
14083,A,,,,,
14084,A,,,,,
14085,A,,,,,
14086,A,,,,,
14087,A,,,,,
14088,A,,,,,
14089,A,,,,,
14090,A,,,,,
14091,A,,,,,
14092,A,,,,,
14093,A,,,,,
14094,A,,,,,
14095,A,,,,,
14096,A,,,,,
14097,A,,,,,
14098,A,,,,,
14099,A,,,,,
14100,A,,,,,
14101,A,,,,,
14102,A,,,,,
14103,A,,,,,
14104,A,,,,,
14105,A,,,,,
14106,A,,,,,
14107,A,,,,,
14108,A,,,,,
14109,A,,,,,
14110,A,,,,,
14111,A,,,,,
14112,A,,,,,
14113,A,,,,,
14114,A,,,,,
14115,A,,,,,
14116,A,,,,,
14117,A,,,,,
14118,A,,,,,
14119,A,,,,,
14120,A,,,,,
14121,A,,,,,
14122,A,,,,,
14123,A,,,,,
14124,A,,,,,
14125,A,,,,,
14126,A,,,,,
14127,A,,,,,
14128,A,,,,,
14129,A,,,,,
14130,A,,,,,
14131,A,,,,,
14132,A,,,,,
14133,A,,,,,
14134,A,,,,,
14135,A,,,,,
14136,A,,,,,
14137,A,,,,,
14138,A,,,,,
14139,A,,,,,
14140,A,,,,,
14141,A,,,,,
14142,A,,,,,
14143,A,,,,,
14144,A,,,,,
14145,A,,,,,
14146,A,,,,,
14147,A,,,,,
14148,A,,,,,
14149,A,,,,,
14150,A,,,,,
14151,A,,,,,
14152,A,,,,,
14153,A,,,,,
14154,A,,,,,
14155,A,,,,,
14156,A,,,,,
14157,A,,,,,
14158,A,,,,,
14159,A,,,,,
14160,A,,,,,
14161,A,,,,,
14162,A,,,,,
14163,A,,,,,
14164,A,,,,,
14165,A,,,,,
14166,A,,,,,
14167,A,,,,,
14168,A,,,,,
14169,A,,,,,
14170,A,,,,,
14171,A,,,,,
14172,A,,,,,
14173,A,,,,,
14174,A,,,,,
14175,A,,,,,
14176,A,,,,,
14177,A,,,,,
14178,A,,,,,
14179,A,,,,,
14180,A,,,,,
14181,A,,,,,
14182,A,,,,,
14183,A,,,,,
14184,A,,,,,
14185,A,,,,,
14186,A,,,,,
14187,A,,,,,
14188,A,,,,,
14189,A,,,,,
14190,A,,,,,
14191,A,,,,,
14192,A,,,,,
14193,A,,,,,
14194,A,,,,,
14195,A,,,,,
14196,A,,,,,
14197,A,,,,,
14198,A,,,,,
14199,A,,,,,
14200,A,,,,,
14201,A,,,,,
14202,A,,,,,
14203,A,,,,,
14204,A,,,,,
14205,A,,,,,
14206,A,,,,,
14207,A,,,,,
14208,A,,,,,
14209,A,,,,,
14210,A,,,,,
14211,A,,,,,
14212,A,,,,,
14213,A,,,,,
14214,A,,,,,
14215,A,,,,,
14216,A,,,,,
14217,A,,,,,
14218,A,,,,,
14219,A,,,,,
14220,A,,,,,
14221,A,,,,,
14222,A,,,,,
14223,A,,,,,
14224,A,,,,,
14225,A,,,,,
14226,A,,,,,
14227,A,,,,,
14228,A,,,,,
14229,A,,,,,
14230,A,,,,,
14231,A,,,,,
14232,A,,,,,
14233,A,,,,,
14234,A,,,,,
14235,A,,,,,
14236,A,,,,,
14237,A,,,,,
14238,A,,,,,
14239,A,,,,,
14240,A,,,,,
14241,A,,,,,
14242,A,,,,,
14243,A,,,,,
14244,A,,,,,
14245,A,,,,,
14246,A,,,,,
14247,A,,,,,
14248,A,,,,,
14249,A,,,,,
14250,A,,,,,
14251,A,,,,,
14252,A,,,,,
14253,A,,,,,
14254,A,,,,,
14255,A,,,,,
14256,A,,,,,
14257,A,,,,,
14258,A,,,,,
14259,A,,,,,
14260,A,,,,,
14261,A,,,,,
14262,A,,,,,
14263,A,,,,,
14264,A,,,,,
14265,A,,,,,
14266,A,,,,,
14267,A,,,,,
14268,A,,,,,
14269,A,,,,,
14270,A,,,,,
14271,A,,,,,
14272,A,,,,,
14273,A,,,,,
14274,A,,,,,
14275,A,,,,,
14276,A,,,,,
14277,A,,,,,
14278,A,,,,,
14279,A,,,,,
14280,A,,,,,
14281,A,,,,,
14282,A,,,,,
14283,A,,,,,
14284,A,,,,,
14285,A,,,,,
14286,A,,,,,
14287,A,,,,,
14288,A,,,,,
14289,A,,,,,
14290,A,,,,,
14291,A,,,,,
14292,A,,,,,
14293,A,,,,,
14294,A,,,,,
14295,A,,,,,
14296,A,,,,,
14297,A,,,,,
14298,A,,,,,
14299,A,,,,,
14300,A,,,,,
14301,A,,,,,
14302,A,,,,,
14303,A,,,,,
14304,A,,,,,
14305,A,,,,,
14306,A,,,,,
14307,A,,,,,
14308,A,,,,,
14309,A,,,,,
14310,A,,,,,
14311,A,,,,,
14312,A,,,,,
14313,A,,,,,
14314,A,,,,,
14315,A,,,,,
14316,A,,,,,
14317,A,,,,,
14318,A,,,,,
14319,A,,,,,
14320,A,,,,,
14321,A,,,,,
14322,A,,,,,
14323,A,,,,,
14324,A,,,,,
14325,A,,,,,
14326,A,,,,,
14327,A,,,,,
14328,A,,,,,
14329,A,,,,,
14330,A,,,,,
14331,A,,,,,
14332,A,,,,,
14333,A,,,,,
14334,A,,,,,
14335,A,,,,,
14336,A,,,,,
14337,A,,,,,
14338,A,,,,,
14339,A,,,,,
14340,A,,,,,
14341,A,,,,,
14342,A,,,,,
14343,A,,,,,
14344,A,,,,,
14345,A,,,,,
14346,A,,,,,
14347,A,,,,,
14348,A,,,,,
14349,A,,,,,
14350,A,,,,,
14351,A,,,,,
14352,A,,,,,
14353,A,,,,,
14354,A,,,,,
14355,A,,,,,
14356,A,,,,,
14357,A,,,,,
14358,A,,,,,
14359,A,,,,,
14360,A,,,,,
14361,A,,,,,
14362,A,,,,,
14363,A,,,,,
14364,A,,,,,
14365,A,,,,,
14366,A,,,,,
14367,A,,,,,
14368,A,,,,,
14369,A,,,,,
14370,A,,,,,
14371,A,,,,,
14372,A,,,,,
14373,A,,,,,
14374,A,,,,,
14375,A,,,,,
14376,A,,,,,
14377,A,,,,,
14378,A,,,,,
14379,A,,,,,
14380,A,,,,,
14381,A,,,,,
14382,A,,,,,
14383,A,,,,,
14384,A,,,,,
14385,A,,,,,
14386,A,,,,,
14387,A,,,,,
14388,A,,,,,
14389,A,,,,,
14390,A,,,,,
14391,A,,,,,
14392,A,,,,,
14393,A,,,,,
14394,A,,,,,
14395,A,,,,,
14396,A,,,,,
14397,A,,,,,
14398,A,,,,,
14399,A,,,,,
14400,A,,,,,
14401,A,,,,,
14402,A,,,,,
14403,A,,,,,
14404,A,,,,,
14405,A,,,,,
14406,A,,,,,
14407,A,,,,,
14408,A,,,,,
14409,A,,,,,
14410,A,,,,,
14411,A,,,,,
14412,A,,,,,
14413,A,,,,,
14414,A,,,,,
14415,A,,,,,
14416,A,,,,,
14417,A,,,,,
14418,A,,,,,
14419,A,,,,,
14420,A,,,,,
14421,A,,,,,
14422,A,,,,,
14423,A,,,,,
14424,A,,,,,
14425,A,,,,,
14426,A,,,,,
14427,A,,,,,
14428,A,,,,,
14429,A,,,,,
14430,A,,,,,
14431,A,,,,,
14432,A,,,,,
14433,A,,,,,
14434,A,,,,,
14435,A,,,,,
14436,A,,,,,
14437,A,,,,,
14438,A,,,,,
14439,A,,,,,
14440,A,,,,,
14441,A,,,,,
14442,A,,,,,
14443,A,,,,,
14444,A,,,,,
14445,A,,,,,
14446,A,,,,,
14447,A,,,,,
14448,A,,,,,
14449,A,,,,,
14450,A,,,,,
14451,A,,,,,
14452,A,,,,,
14453,A,,,,,
14454,A,,,,,
14455,A,,,,,
14456,A,,,,,
14457,A,,,,,
14458,A,,,,,
14459,A,,,,,
14460,A,,,,,
14461,A,,,,,
14462,A,,,,,
14463,A,,,,,
14464,A,,,,,
14465,A,,,,,
14466,A,,,,,
14467,A,,,,,
14468,A,,,,,
14469,A,,,,,
14470,A,,,,,
14471,A,,,,,
14472,A,,,,,
14473,A,,,,,
14474,A,,,,,
14475,A,,,,,
14476,A,,,,,
14477,A,,,,,
14478,A,,,,,
14479,A,,,,,
14480,A,,,,,
14481,A,,,,,
14482,A,,,,,
14483,A,,,,,
14484,A,,,,,
14485,A,,,,,
14486,A,,,,,
14487,A,,,,,
14488,A,,,,,
14489,A,,,,,
14490,A,,,,,
14491,A,,,,,
14492,A,,,,,
14493,A,,,,,
14494,A,,,,,
14495,A,,,,,
14496,A,,,,,
14497,A,,,,,
14498,A,,,,,
14499,A,,,,,
14500,A,,,,,
14501,A,,,,,
14502,A,,,,,
14503,A,,,,,
14504,A,,,,,
14505,A,,,,,
14506,A,,,,,
14507,A,,,,,
14508,A,,,,,
14509,A,,,,,
14510,A,,,,,
14511,A,,,,,
14512,A,,,,,
14513,A,,,,,
14514,A,,,,,
14515,A,,,,,
14516,A,,,,,
14517,A,,,,,
14518,A,,,,,
14519,A,,,,,
14520,A,,,,,
14521,A,,,,,
14522,A,,,,,
14523,A,,,,,
14524,A,,,,,
14525,A,,,,,
14526,A,,,,,
14527,A,,,,,
14528,A,,,,,
14529,A,,,,,
14530,A,,,,,
14531,A,,,,,
14532,A,,,,,
14533,A,,,,,
14534,A,,,,,
14535,A,,,,,
14536,A,,,,,
14537,A,,,,,
14538,A,,,,,
14539,A,,,,,
14540,A,,,,,
14541,A,,,,,
14542,A,,,,,
14543,A,,,,,
14544,A,,,,,
14545,A,,,,,
14546,A,,,,,
14547,A,,,,,
14548,A,,,,,
14549,A,,,,,
14550,A,,,,,
14551,A,,,,,
14552,A,,,,,
14553,A,,,,,
14554,A,,,,,
14555,A,,,,,
14556,A,,,,,
14557,A,,,,,
14558,A,,,,,
14559,A,,,,,
14560,A,,,,,
14561,A,,,,,
14562,A,,,,,
14563,A,,,,,
14564,A,,,,,
14565,A,,,,,
14566,A,,,,,
14567,A,,,,,
14568,A,,,,,
14569,A,,,,,
14570,A,,,,,
14571,A,,,,,
14572,A,,,,,
14573,A,,,,,
14574,A,,,,,
14575,A,,,,,
14576,A,,,,,
14577,A,,,,,
14578,A,,,,,
14579,A,,,,,
14580,A,,,,,
14581,A,,,,,
14582,A,,,,,
14583,A,,,,,
14584,A,,,,,
14585,A,,,,,
14586,A,,,,,
14587,A,,,,,
14588,A,,,,,
14589,A,,,,,
14590,A,,,,,
14591,A,,,,,
14592,A,,,,,
14593,A,,,,,
14594,A,,,,,
14595,A,,,,,
14596,A,,,,,
14597,A,,,,,
14598,A,,,,,
14599,A,,,,,
14600,A,,,,,
14601,A,,,,,
14602,A,,,,,
14603,A,,,,,
14604,A,,,,,
14605,A,,,,,
14606,A,,,,,
14607,A,,,,,
14608,A,,,,,
14609,A,,,,,
14610,A,,,,,
14611,A,,,,,
14612,A,,,,,
14613,A,,,,,
14614,A,,,,,
14615,A,,,,,
14616,A,,,,,
14617,A,,,,,
14618,A,,,,,
14619,A,,,,,
14620,A,,,,,
14621,A,,,,,
14622,A,,,,,
14623,A,,,,,
14624,A,,,,,
14625,A,,,,,
14626,A,,,,,
14627,A,,,,,
14628,A,,,,,
14629,A,,,,,
14630,A,,,,,
14631,A,,,,,
14632,A,,,,,
14633,A,,,,,
14634,A,,,,,
14635,A,,,,,
14636,A,,,,,
14637,A,,,,,
14638,A,,,,,
14639,A,,,,,
14640,A,,,,,
14641,A,,,,,
14642,A,,,,,
14643,A,,,,,
14644,A,,,,,
14645,A,,,,,
14646,A,,,,,
14647,A,,,,,
14648,A,,,,,
14649,A,,,,,
14650,A,,,,,
14651,A,,,,,
14652,A,,,,,
14653,A,,,,,
14654,A,,,,,
14655,A,,,,,
14656,A,,,,,
14657,A,,,,,
14658,A,,,,,
14659,A,,,,,
14660,A,,,,,
14661,A,,,,,
14662,A,,,,,
14663,A,,,,,
14664,A,,,,,
14665,A,,,,,
14666,A,,,,,
14667,A,,,,,
14668,A,,,,,
14669,A,,,,,
14670,A,,,,,
14671,A,,,,,
14672,A,,,,,
14673,A,,,,,
14674,A,,,,,
14675,A,,,,,
14676,A,,,,,
14677,A,,,,,
14678,A,,,,,
14679,A,,,,,
14680,A,,,,,
14681,A,,,,,
14682,A,,,,,
14683,A,,,,,
14684,A,,,,,
14685,A,,,,,
14686,A,,,,,
14687,A,,,,,
14688,A,,,,,
14689,A,,,,,
14690,A,,,,,
14691,A,,,,,
14692,A,,,,,
14693,A,,,,,
14694,A,,,,,
14695,A,,,,,
14696,A,,,,,
14697,A,,,,,
14698,A,,,,,
14699,A,,,,,
14700,A,,,,,
14701,A,,,,,
14702,A,,,,,
14703,A,,,,,
14704,A,,,,,
14705,A,,,,,
14706,A,,,,,
14707,A,,,,,
14708,A,,,,,
14709,A,,,,,
14710,A,,,,,
14711,A,,,,,
14712,A,,,,,
14713,A,,,,,
14714,A,,,,,
14715,A,,,,,
14716,A,,,,,
14717,A,,,,,
14718,A,,,,,
14719,A,,,,,
14720,A,,,,,
14721,A,,,,,
14722,A,,,,,
14723,A,,,,,
14724,A,,,,,
14725,A,,,,,
14726,A,,,,,
14727,A,,,,,
14728,A,,,,,
14729,A,,,,,
14730,A,,,,,
14731,A,,,,,
14732,A,,,,,
14733,A,,,,,
14734,A,,,,,
14735,A,,,,,
14736,A,,,,,
14737,A,,,,,
14738,A,,,,,
14739,A,,,,,
14740,A,,,,,
14741,A,,,,,
14742,A,,,,,
14743,A,,,,,
14744,A,,,,,
14745,A,,,,,
14746,A,,,,,
14747,A,,,,,
14748,A,,,,,
14749,A,,,,,
14750,A,,,,,
14751,A,,,,,
14752,A,,,,,
14753,A,,,,,
14754,A,,,,,
14755,A,,,,,
14756,A,,,,,
14757,A,,,,,
14758,A,,,,,
14759,A,,,,,
14760,A,,,,,
14761,A,,,,,
14762,A,,,,,
14763,A,,,,,
14764,A,,,,,
14765,A,,,,,
14766,A,,,,,
14767,A,,,,,
14768,A,,,,,
14769,A,,,,,
14770,A,,,,,
14771,A,,,,,
14772,A,,,,,
14773,A,,,,,
14774,A,,,,,
14775,A,,,,,
14776,A,,,,,
14777,A,,,,,
14778,A,,,,,
14779,A,,,,,
14780,A,,,,,
14781,A,,,,,
14782,A,,,,,
14783,A,,,,,
14784,A,,,,,
14785,A,,,,,
14786,A,,,,,
14787,A,,,,,
14788,A,,,,,
14789,A,,,,,
14790,A,,,,,
14791,A,,,,,
14792,A,,,,,
14793,A,,,,,
14794,A,,,,,
14795,A,,,,,
14796,A,,,,,
14797,A,,,,,
14798,A,,,,,
14799,A,,,,,
14800,A,,,,,
14801,A,,,,,
14802,A,,,,,
14803,A,,,,,
14804,A,,,,,
14805,A,,,,,
14806,A,,,,,
14807,A,,,,,
14808,A,,,,,
14809,A,,,,,
14810,A,,,,,
14811,A,,,,,
14812,A,,,,,
14813,A,,,,,
14814,A,,,,,
14815,A,,,,,
14816,A,,,,,
14817,A,,,,,
14818,A,,,,,
14819,A,,,,,
14820,A,,,,,
14821,A,,,,,
14822,A,,,,,
14823,A,,,,,
14824,A,,,,,
14825,A,,,,,
14826,A,,,,,
14827,A,,,,,
14828,A,,,,,
14829,A,,,,,
14830,A,,,,,
14831,A,,,,,
14832,A,,,,,
14833,A,,,,,
14834,A,,,,,
14835,A,,,,,
14836,A,,,,,
14837,A,,,,,
14838,A,,,,,
14839,A,,,,,
14840,A,,,,,
14841,A,,,,,
14842,A,,,,,
14843,A,,,,,
14844,A,,,,,
14845,A,,,,,
14846,A,,,,,
14847,A,,,,,
14848,A,,,,,
14849,A,,,,,
14850,A,,,,,
14851,A,,,,,
14852,A,,,,,
14853,A,,,,,
14854,A,,,,,
14855,A,,,,,
14856,A,,,,,
14857,A,,,,,
14858,A,,,,,
14859,Others,,,,,
14860,Others,,,,,
14861,Others,,,,,
14862,Others,,,,,
14863,Others,,,,,
14864,Others,,,,,
14865,Others,,,,,
14866,Others,,,,,
14867,Others,,,,,
14868,Others,,,,,
14869,Others,,,,,
14870,Others,,,,,
14871,Others,,,,,
14872,Others,,,,,
14873,Others,,,,,
14874,Others,,,,,
14875,Others,,,,,
14876,Others,,,,,
14877,Others,,,,,
14878,Others,,,,,
14879,Others,,,,,
14880,Others,,,,,
14881,Others,,,,,
14882,Others,,,,,
14883,Others,,,,,
14884,Others,,,,,
14885,Others,,,,,
14886,Others,,,,,
14887,Others,,,,,
14888,Others,,,,,
14889,Others,,,,,
14890,Others,,,,,
14891,Others,,,,,
14892,Others,,,,,
14893,Others,,,,,
14894,Others,,,,,
14895,Others,,,,,
14896,Others,,,,,
14897,Others,,,,,
14898,Others,,,,,
14899,Others,,,,,
14900,Others,,,,,
14901,Others,,,,,
14902,F,,,,,
14903,Others,,,,,
14904,Others,,,,,
14905,Others,,,,,
14906,Others,,,,,
14907,Others,,,,,
14908,Others,,,,,
14909,Others,,,,,
14910,Others,,,,,
14911,Others,,,,,
14912,Others,,,,,
14913,Others,,,,,
14914,Others,,,,,
14915,Others,,,,,
14916,Others,,,,,
14917,Others,,,,,
14918,Others,,,,,
14919,Others,,,,,
14920,Others,,,,,
14921,Others,,,,,
14922,Others,,,,,
14923,Others,,,,,
14924,Others,,,,,
14925,Others,,,,,
14926,Others,,,,,
14927,Others,,,,,
14928,Others,,,,,
14929,Others,,,,,
14930,Others,,,,,
14931,Others,,,,,
14932,Others,,,,,
14933,Others,,,,,
14934,Others,,,,,
14935,Others,,,,,
14936,Others,,,,,
14937,Others,,,,,
14938,Others,,,,,
14939,Others,,,,,
14940,Others,,,,,
14941,Others,,,,,
14942,Others,,,,,
14943,Others,,,,,
14944,Others,,,,,
14945,Others,,,,,
14946,Others,,,,,
14947,Others,,,,,
14948,Others,,,,,
14949,Others,,,,,
14950,Others,,,,,
14951,Others,,,,,
14952,Others,,,,,
14953,Others,,,,,
14954,Others,,,,,
14955,Others,,,,,
14956,Others,,,,,
14957,Others,,,,,
14958,Others,,,,,
14959,Others,,,,,
14960,Others,,,,,
14961,Others,,,,,
14962,Others,,,,,
14963,Others,,,,,
14964,Others,,,,,
14965,Others,,,,,
14966,Others,,,,,
14967,Others,,,,,
14968,Others,,,,,
14969,Others,,,,,
14970,Others,,,,,
14971,Others,,,,,
14972,Others,,,,,
14973,Others,,,,,
14974,Others,,,,,
14975,Others,,,,,
14976,Others,,,,,
14977,Others,,,,,
14978,Others,,,,,
14979,Others,,,,,
14980,Others,,,,,
14981,Others,,,,,
14982,Others,,,,,
14983,Others,,,,,
14984,Others,,,,,
14985,Others,,,,,
14986,Others,,,,,
14987,Others,,,,,
14988,Others,,,,,
14989,Others,,,,,
14990,Others,,,,,
14991,Others,,,,,
14992,Others,,,,,
14993,Others,,,,,
14994,Others,,,,,
14995,Others,,,,,
14996,Others,,,,,
14997,Others,,,,,
14998,Others,,,,,
14999,Others,,,,,
15000,Others,,,,,
15001,Others,,,,,
15002,Others,,,,,
15003,Others,,,,,
15004,Others,,,,,
15005,Others,,,,,
15006,Others,,,,,
15007,Others,,,,,
15008,Others,,,,,
15009,Others,,,,,
15010,Others,,,,,
15011,Others,,,,,
15012,Others,,,,,
15013,Others,,,,,
15014,Others,,,,,
15015,Others,,,,,
15016,Others,,,,,
15017,Others,,,,,
15018,Others,,,,,
15019,Others,,,,,
15020,Others,,,,,
15021,Others,,,,,
15022,Others,,,,,
15023,Others,,,,,
15024,Others,,,,,
15025,Others,,,,,
15026,Others,,,,,
15027,Others,,,,,
15028,Others,,,,,
15029,Others,,,,,
15030,Others,,,,,
15031,Others,,,,,
15032,Others,,,,,
15033,Others,,,,,
15034,Others,,,,,
15035,Others,,,,,
15036,Others,,,,,
15037,Others,,,,,
15038,Others,,,,,
15039,Others,,,,,
15040,Others,,,,,
15041,Others,,,,,
15042,Others,,,,,
15043,Others,,,,,
15044,Others,,,,,
15045,Others,,,,,
15046,Others,,,,,
15047,Others,,,,,
15048,Others,,,,,
15049,Others,,,,,
15050,Others,,,,,
15051,Others,,,,,
15052,Others,,,,,
15053,Others,,,,,
15054,Others,,,,,
15055,Others,,,,,
15056,Others,,,,,
15057,Others,,,,,
15058,Others,,,,,
15059,Others,,,,,
15060,B,,,,,
15061,B,,,,,
15062,B,,,,,
15063,B,,,,,
15064,B,,,,,
15065,B,,,,,
15066,B,,,,,
15067,B,,,,,
15068,B,,,,,
15069,B,,,,,
15070,Others,,,,,
15071,Others,,,,,
15072,Others,,,,,
15073,Others,,,,,
15074,Others,,,,,
15075,Others,,,,,
15076,Others,,,,,
15077,Others,,,,,
15078,Others,,,,,
15079,Others,,,,,
15080,Others,,,,,
15081,Others,,,,,
15082,Others,,,,,
15083,Others,,,,,
15084,Others,,,,,
15085,Others,,,,,
15086,Others,,,,,
15087,Others,,,,,
15088,Others,,,,,
15089,Others,,,,,
15090,Others,,,,,
15091,Others,,,,,
15092,Others,,,,,
15093,Others,,,,,
15094,Others,,,,,
15095,Others,,,,,
15096,Others,,,,,
15097,Others,,,,,
15098,Others,,,,,
15099,Others,,,,,
15100,Others,,,,,
15101,Others,,,,,
15102,Others,,,,,
15103,Others,,,,,
15104,Others,,,,,
15105,Others,,,,,
15106,Others,,,,,
15107,Others,,,,,
15108,Others,,,,,
15109,Others,,,,,
15110,Others,,,,,
15111,Others,,,,,
15112,Others,,,,,
15113,Others,,,,,
15114,Others,,,,,
15115,Others,,,,,
15116,Others,,,,,
15117,Others,,,,,
15118,Others,,,,,
15119,Others,,,,,
15120,Others,,,,,
15121,Others,,,,,
15122,Others,,,,,
15123,Others,,,,,
15124,Others,,,,,
15125,Others,,,,,
15126,Others,,,,,
15127,Others,,,,,
15128,Others,,,,,
15129,Others,,,,,
15130,Others,,,,,
15131,Others,,,,,
15132,Others,,,,,
15133,Others,,,,,
15134,Others,,,,,
15135,Others,,,,,
15136,Others,,,,,
15137,Others,,,,,
15138,Others,,,,,
15139,Others,,,,,
15140,Others,,,,,
15141,Others,,,,,
